	userid	topic_num	query	docno	url	query_index	click_index	usefulness_annotation
507	4	12	航母的战略作用	4704	http://www.360doc.com/content/11/0517/14/320191_117418115.shtml	1	0	2
508	4	12	航母的战略作用	4718	http://media.itxinwen.com/2011/0502/271441.shtml	1	1	2
509	4	12	航母的战略作用	4724	http://opinion.huanqiu.com/opinion_world/2013-03/3698113.html	1	2	3
510	4	12	辽宁号与其他航母相比 优势和劣势	20881	http://www.360doc.com/content/12/1003/17/6150202_239310485.shtml	2	0	4
511	16	12	辽宁号 百科	22575	http://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	3	0	4
512	16	12	辽宁号 优劣	3353	http://ido.3mt.com.cn/Article/201401/show3425925c30p1.html	4	0	3
513	16	12	辽宁号 优劣	3356	http://ido.3mt.com.cn/Article/201401/show3425928c30p1.html	4	1	2
514	7	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	0	3
515	7	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	1	1
516	7	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	2	4
517	7	12	辽宁号 比较	9547	http://www.360doc.com/content/12/1025/11/4893167_243652491.shtml	1	0	1
518	7	12	辽宁号 比较	9543	http://bbs.tiexue.net/post2_6956954_4.html	1	1	3
519	7	12	辽宁号 比较	9544	http://shizheng.xilu.com/20140309/1000150001140788.html	1	2	2
520	7	12	辽宁号 与其他国家航母比较	9562	http://blog.csdn.net/polly_yang/article/details/8012393	2	0	1
521	7	12	辽宁号 与其他国家航母比较	9566	http://www.360doc.com/content/12/0929/10/59625_238739804.shtml	2	1	2
522	7	12	辽宁号 与其他国家航母比较	9568	http://news.xinhuanet.com/video/2012-09/26/c_123765470.htm?bsh_bid=140339464	2	2	1
523	7	12	辽宁号 与其他国家航母比较	9562	http://blog.csdn.net/polly_yang/article/details/8012393	2	3	1
524	7	12	辽宁号 其他国家航母 比较	9578	http://blog.csdn.net/polly_yang/article/details/8012393	3	0	2
525	19	12	辽宁号	435	http://mil.eastday.com/m/20141028/u1a8414996.html	0	0	1
526	19	12	辽宁号	440	http://www.xinjunshi.com/ziliao/liaoninghao.html	0	1	2
527	19	12	辽宁号航母 基本信息	5905	http://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	2	0	4
528	19	12	航母历史	14898	http://www.tianya.cn/techforum/content/411/31552.shtml	3	0	3
529	19	12	航母 战略意义	14921	http://www.360doc.com/content/11/0517/14/320191_117418115.shtml	4	0	2
530	19	12	航母 战略意义	14923	http://bbs.tiexue.net/post2_4158554_1.html	4	1	2
531	19	12	辽宁号航母 优劣	14944	http://wendatw.com/%e9%81%bc%e5%af%a7%e8%99%9f%e8%88%aa%e7%a9%ba%e6%af%8d%e8%89%a6.htm	5	0	1
532	19	12	辽宁号航母 优势	15007	http://wendahk.org/%e9%81%bc%e5%af%a7%e8%99%9f%e8%88%aa%e6%af%8d.htm	7	0	2
533	8	12	辽宁号基本信息百科	13758	http://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	2	0	1
534	8	12	辽宁号基本信息百科	13758	http://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	2	1	1
535	8	12	辽宁号基本信息	1209	http://focus.stockstar.com/FB2012092600003623.shtml	3	0	1
536	8	12	辽宁号战略作用	13049	http://ido.3mt.com.cn/Article/201405/show3671830c30p1.html	4	0	2
537	8	12	辽宁号优劣势	1212	http://www.top81.cn/luntan/jsct/20130413/31147.html	5	0	2
538	8	12	辽宁号优劣势	1215	http://www.chineseprophet.org/a/guona/waijiaofabuhui/2014/1004/29148.html	5	1	1
539	8	12	辽宁号优劣势	1215	http://www.chineseprophet.org/a/guona/waijiaofabuhui/2014/1004/29148.html	5	2	1
540	3	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	0	2
541	3	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	1	1
542	3	12	辽宁号	441	http://www.leiting001.com/zt/liaoninghao/	2	0	1
543	3	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	2	1	4
544	3	12	辽宁号 优	3369	http://pinglun.sohu.com/s354224865.html	4	0	1
545	3	12	辽宁号 不足	3396	http://www.360doc.com/content/14/0114/20/1630322_345297081.shtml	5	0	2
546	3	12	航母作用	3422	http://www.360doc.com/content/14/0124/13/15241097_347554553.shtml	6	0	1
547	3	12	航母作用	3425	http://bbs.news.163.com/bbs/mil/1473145.html	6	1	2
548	23	12	辽宁号 基本信息	3317	http://hangmu.chinaiiss.com/	1	0	4
549	23	12	辽宁号 基本信息	3318	http://www.lnhhm.com/	1	1	1
550	23	12	辽宁号 基本信息	3319	http://www.youkudj.com/a/qingchunmeinv/20140903/43964.html	1	2	1
551	23	12	辽宁号 与其他航母的优劣比较	23647	http://www.ce.cn/xwzx/gnsz/gdxw/201210/01/t20121001_23726859_1.shtml	2	0	4
552	23	12	辽宁号 与其他航母的优劣比较	23652	http://bbs.voc.com.cn/archiver/?tid-5768284.html	2	1	3
553	13	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	0	1
554	13	12	辽宁号	441	http://www.leiting001.com/zt/liaoninghao/	0	1	1
555	13	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	2	2
556	13	12	辽宁号	441	http://www.leiting001.com/zt/liaoninghao/	0	3	1
557	13	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	4	1
558	13	12	辽宁号优劣	24790	http://www.lnhhm.com/	2	0	1
559	13	12	辽宁号优劣	24794	http://bbs.voc.com.cn/archiver/?tid-5768284.html	2	1	4
560	13	12	辽宁号优劣	24798	http://ido.3mt.com.cn/Article/201401/show3425928c30p1.html	2	2	3
561	13	12	辽宁号优劣	24799	http://lnhhm.com/	2	3	1
562	13	12	航母战略作用	24832	http://blog.eastmoney.com/zhx3966609/blog_180345483.html	3	0	2
563	5	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	0	1
564	5	12	辽宁号的基本信息	21372	http://www.lnhhm.com/	1	0	2
565	5	12	辽宁号的基本信息	21378	http://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	1	1	2
566	5	12	辽宁号的基本信息	21378	http://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	1	2	2
567	5	12	辽宁号的基本信息	21379	http://www.china.com.cn/military/node_7163189.htm	1	3	4
568	22	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	0	2
569	22	12	航空母舰 战略作用	11680	http://roll.sohu.com/20120925/n353899695.shtml	1	0	2
570	22	12	辽宁号与其他航母比较	11697	http://m1.chinaiiss.com/html/20149/15/a708de.html	2	0	1
571	22	12	辽宁号与其他航母比较	11698	http://www.newsgx.com/society/jun/201406/23109506.html	2	1	4
572	22	12	辽宁号与其他航母比较	11699	http://www.52byq.com/zt/YinDuHangMuDuiBiLiaoNingJian/	2	2	1
573	22	12	辽宁号与其他航母比较	11701	http://www.360doc.com/content/12/0927/20/3271405_238510865.shtml	2	3	1
574	22	12	辽宁号与其他航母比较	11700	http://shizheng.xilu.com/20140309/1000150001140788.html	2	4	2
575	22	12	辽宁号与其他航母比较	11699	http://www.52byq.com/zt/YinDuHangMuDuiBiLiaoNingJian/	2	5	1
576	22	12	辽宁号与其他航母比较	11704	http://www.kankanews.com/ICmilitary/wz/2013-08-09/3337781.shtml	2	6	2
577	21	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	0	0	1
578	21	1	破冰游戏 员工 十人	7427	http://www.hudong67.com/article/248.html	1	0	1
579	21	1	破冰游戏 员工 十人	7426	http://www.360doc.com/content/11/0426/18/6175082_112509614.shtml	1	1	3
580	21	1	破冰游戏 员工 十人	7431	http://blog.tianya.cn/blogger/post_show.asp?BlogID=1439774&PostID=12405290	1	2	1
581	21	1	破冰游戏 员工 十人	7433	http://www.qgpx.com/traingame/20121228/show64c18319p1.html	1	3	1
582	21	1	破冰游戏  十人	7449	http://www.youxiguan.cn/youxi/pobingyouxi/256.html	2	0	1
583	21	1	破冰游戏  十人	7454	http://caoxy.com/news/list_15.html	2	1	1
584	21	1	破冰游戏  十人	7456	http://game.xout.cn/jitiyouxi/58523.html	2	2	3
585	12	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	4
586	12	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	0	1	1
587	12	1	破冰游戏	3	http://www.360doc.com/content/13/0114/10/26949_260061967.shtml	0	2	2
588	12	1	破冰游戏 员工培训	5513	http://www.yunkaiguanye.cn/6sjolbrod/	1	0	1
589	12	1	破冰游戏 员工培训	5512	http://www.hudong67.com/article/248.html	1	1	1
590	12	1	破冰游戏 员工培训	5514	http://www.smart.bj.cn/3g/zkruwbzt/	1	2	1
591	12	1	破冰游戏 员工培训	5515	http://www.jobcn.com/touch/info/article/211799	1	3	3
592	12	1	破冰游戏 员工培训	5516	http://www.qgpx.com/traingame/20121228/show64c18319p1.html	1	4	1
593	12	1	破冰游戏 员工培训	5517	http://www.wendangdaquan.com/mydoc.asp?id=%C5%E0%D1%B5%C6%C6%B1%F9%D3%CE%CF%B7%5F%C3%E2%B7%D1%CF%C2%D4%D8	1	5	1
594	12	1	破冰游戏 员工培训	5519	http://www.see2say.com/channel/series/223234.html	1	6	1
595	12	1	破冰游戏 员工培训	5521	http://www.rxyj.org/html/2010/0716/2610137.php	1	7	1
596	12	1	破冰游戏 互相介绍  公司	17144	http://www.qzw888.cn/kaibo/kaibov1v140724c315308.htm	2	0	1
597	12	1	破冰游戏 企业培训	17172	http://v.ku6.com/show/T0lDPYz99iQgFaZSJHq-Zw...html?ptag=vsogou	3	0	1
598	12	1	破冰游戏 企业培训	17178	http://baidu.ku6.com/watch/07927566975793295113.html	3	1	1
599	12	1	破冰游戏 企业培训	17179	http://www.bjsmq.cn/kaibo/kaibov1v423457c752795/	3	2	1
600	12	1	破冰游戏 企业培训	17181	http://www.sh112.com/sell/292/165850.html	3	3	1
601	12	1	破冰游戏 自我介绍	11143	http://blog.ycex.net/XmlData/2409/index.asp	4	0	1
602	12	1	破冰游戏 自我介绍	11149	http://yjbys.com/tuanduiyouxi/698898.html	4	1	1
603	9	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	4
604	9	1	破冰游戏	3	http://www.360doc.com/content/13/0114/10/26949_260061967.shtml	0	1	3
605	17	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	0	0	1
606	17	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	1	4
607	17	1	破冰游戏 10人	8211	http://www.youxiguan.cn/youxi/pobingyouxi/244.html	1	0	1
608	17	1	破冰游戏 10人	8213	http://www.360doc.com/content/11/0426/18/6175082_112509614.shtml	1	1	4
609	17	1	破冰游戏 10人	8220	http://blog.tianya.cn/blogger/post_show.asp?BlogID=1439774&PostID=12405290	1	2	2
610	15	1	破冰游戏 10人	8211	http://www.youxiguan.cn/youxi/pobingyouxi/244.html	1	0	2
611	15	1	破冰游戏 10人	8212	http://www.youxiguan.cn/youxi/pobingyouxi/256.html	1	1	1
612	15	1	破冰游戏 	25031	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	2	0	3
613	15	1	破冰游戏  员工培训 10人	25091	http://www.jobcn.com/touch/info/article/211799	5	0	4
614	25	1	破冰游戏 10人	8211	http://www.youxiguan.cn/youxi/pobingyouxi/244.html	1	0	2
615	25	1	破冰游戏 10人	8212	http://www.youxiguan.cn/youxi/pobingyouxi/256.html	1	1	1
616	25	1	破冰游戏 10人	8217	http://www.chinadmd.com/file/6ei33soiuz6x6iiw36xxpoia_1.html	1	2	1
617	25	1	破冰游戏 10人	8215	http://www.wendangdaquan.com/mydoc.asp?id=%CD%C5%B6%D3%C6%C6%B1%F9%D3%CE%CF%B7	1	3	1
618	25	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	2	0	1
619	6	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	4
620	10	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	1
621	10	1	新员工培训时的破冰游戏	8999	http://www.hudong67.com/article/248.html	2	0	2
622	10	1	新员工培训时的破冰游戏	9000	http://www.smart.bj.cn/3g/zkruwbzt/	2	1	2
623	14	1	破冰游戏 10人	8211	http://www.youxiguan.cn/youxi/pobingyouxi/244.html	1	0	2
624	18	1	破冰游戏 新员工培训 10人	12729	http://www.jobcn.com/touch/info/article/211799	1	0	3
625	18	1	破冰游戏 新员工培训 10人	12728	http://www.hudong67.com/article/248.html	1	1	1
626	18	1	破冰游戏 新员工培训 10人	12736	http://shequ.taoke.com/sign?138320	1	2	1
627	18	1	破冰游戏 新员工培训 10人	12730	http://www.tuxi.com.cn/888-708-7087728.html	1	3	1
628	18	1	破冰游戏 新员工培训 10人	12731	http://www.qgpx.com/traingame/20121228/show64c18319p1.html	1	4	1
629	18	1	破冰游戏 新员工培训 10人	12729	http://www.jobcn.com/touch/info/article/211799	1	5	1
630	2	1	破冰游戏十人	2360	http://www.youxiguan.cn/youxi/pobingyouxi/256.html	1	0	2
631	2	1	破冰游戏十人	2361	http://www.youxiguan.cn/youxi/pobingyouxi/247.html	1	1	2
632	2	1	破冰游戏十人	2365	http://blog.tianya.cn/blogger/post_show.asp?BlogID=1439774&PostID=12405290	1	2	3
633	2	1	破冰游戏十人	2363	http://www.bdstar.org/Article/Class52/Class54/yxbd/200703/4088.html	1	3	3
634	2	1	破冰游戏十人	2369	http://www.zxqg.cn/glzk/qynxpbxyx_1.html	1	4	3
635	24	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	4
636	24	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	0	1	3
637	24	1	破冰游戏	5	http://www.360doc.com/content/11/0629/14/1804617_130342700.shtml	0	2	4
638	24	1	破冰游戏 自我介绍	11143	http://blog.ycex.net/XmlData/2409/index.asp	1	0	1
639	24	1	破冰游戏 自我介绍	11147	http://ax.qzdmw.cn/images/axdmw/263/index.asp	1	1	1
640	24	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	2	0	4
641	11	1	破冰游戏	5	http://www.360doc.com/content/11/0629/14/1804617_130342700.shtml	0	0	4
642	11	1	破冰游戏	4	http://www.youxiguan.cn/youxi/pobingyouxi/	0	1	1
643	11	1	破冰游戏 10人	8211	http://www.youxiguan.cn/youxi/pobingyouxi/244.html	1	0	2
644	11	1	破冰游戏 10人	8212	http://www.youxiguan.cn/youxi/pobingyouxi/256.html	1	1	1
645	11	1	破冰游戏 10人	8213	http://www.360doc.com/content/11/0426/18/6175082_112509614.shtml	1	2	4
646	20	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	4
647	1	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	0	0	3
648	1	1	破冰游戏 新员工培训	14183	http://www.jobcn.com/touch/info/article/211799	1	0	3
649	1	1	破冰游戏 新员工培训	14187	http://asiata.com/news/info/2010115/7705	1	1	1
650	1	1	破冰游戏 新员工培训 十人	16146	http://www.tuxi.com.cn/888-708-7087728.html	2	0	2
651	4	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	0	0	3
652	4	1	 新人培训 破冰游戏	20496	http://www.wendangdaquan.com/mydoc.asp?id=%C5%E0%D1%B5%D3%CE%CF%B7%C6%C6%B1%F9	1	0	3
653	4	1	 新人培训 破冰游戏 10人	20515	http://www.youxiguan.cn/youxi/pobingyouxi/1972.html	2	0	2
654	4	1	 新人培训 破冰游戏 10人	20521	http://www.wendangdaquan.com/mydoc.asp?id=%C6%F3%D2%B5%C5%E0%D1%B5%CD%D8%D5%B9%D3%CE%CF%B7%B4%F3%C8%AB	2	1	1
655	16	1	破冰游戏 十人	23619	http://www.youxiguan.cn/youxi/pobingyouxi/247.html	1	0	1
656	7	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	3
657	7	1	破冰游戏	3	http://www.360doc.com/content/13/0114/10/26949_260061967.shtml	0	1	4
658	7	1	员工破冰游戏	10256	http://www.youxiguan.cn/youxi/pobingyouxi/2002.html	1	0	1
659	7	1	员工破冰游戏	10259	http://www.jobcn.com/touch/info/article/211799	1	1	3
660	7	1	员工破冰游戏	10262	http://www.360doc.com/content/11/0426/18/6175082_112509614.shtml	1	2	2
661	19	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	4
662	19	1	破冰游戏 新员工培训	14187	http://asiata.com/news/info/2010115/7705	1	0	4
663	19	1	破冰游戏 新员工培训	14188	http://www.youxiguan.cn/youxi/pobingyouxi/2002.html	1	1	2
664	19	1	破冰游戏 新员工培训	14183	http://www.jobcn.com/touch/info/article/211799	1	2	4
665	19	1	破冰游戏 员工培训	5516	http://www.qgpx.com/traingame/20121228/show64c18319p1.html	2	0	1
666	19	1	破冰游戏 员工培训	5519	http://www.see2say.com/channel/series/223234.html	2	1	1
667	19	1	破冰游戏 员工培训 10人左右	14202	http://www.wendangdaquan.com/mydoc.asp?id=%C5%E0%D1%B5%D3%CE%CF%B7%C6%C6%B1%F9	3	0	2
668	8	1	新手十人破冰游戏	13711	http://www.360doc.com/content/11/0426/18/6175082_112509614.shtml	2	0	2
669	8	1	新手十人破冰游戏	13719	http://blog.tianya.cn/blogger/post_show.asp?BlogID=1439774&PostID=12405290	2	1	1
670	3	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	0	1
671	3	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	0	1	4
672	23	1	破冰游戏	3	http://www.360doc.com/content/13/0114/10/26949_260061967.shtml	0	0	3
673	23	1	破冰游戏	2	http://www.tuozhanyouxi.com/pobing/	0	1	3
674	23	1	破冰游戏	1	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927	0	2	4
675	23	1	破冰游戏	5	http://www.360doc.com/content/11/0629/14/1804617_130342700.shtml	0	3	1
676	23	1	关于合作的10人左右破冰游戏	24067	http://www.wendangdaquan.com/mydoc.asp?id=%C5%E0%D1%B5%D3%CE%CF%B7%C6%C6%B1%F9	1	0	4
677	13	1	破冰游戏	4	http://www.youxiguan.cn/youxi/pobingyouxi/	0	0	3
678	5	1	大约十人的破冰游戏	21829	http://www.youxiguan.cn/youxi/pobingyouxi/247.html	2	0	1
679	5	1	大约十人的破冰游戏	21830	http://www.youxiguan.cn/youxi/pobingyouxi/256.html	2	1	1
680	5	1	大约十人的破冰游戏	21831	http://www.bdstar.org/Article/Class52/Class54/yxbd/200703/4088.html	2	2	3
681	5	1	大约十人的破冰游戏	21833	http://yjbys.com/tuanduiyouxi/736550.html	2	3	3
682	5	1	新员工培训大约十人的破冰游戏	21851	http://www.hudong67.com/article/248.html	3	0	1
683	5	1	新员工培训大约十人的破冰游戏	21853	http://www.yunkaiguanye.cn/6sjolbrod/	3	1	1
684	5	1	新员工培训大约十人的破冰游戏	21853	http://www.yunkaiguanye.cn/6sjolbrod/	3	2	1
685	22	1	10人 破冰游戏	11562	http://shehuigongzuo.fengbb.net/t154-topic	1	0	1
686	22	1	10人 破冰游戏	11558	http://www.bdstar.org/Article/Class52/Class54/yxbd/200703/4088.html	1	1	4
687	21	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	0	2
688	21	2	北京度假旅行	2173	http://www.17u.net/travellist/53-zhoubian	0	1	4
689	21	2	北京周边旅游推荐	6722	http://g.mayi.com/	1	0	1
690	21	2	北京周边旅游推荐	6723	http://travel.sina.com.cn/around/beijing/	1	1	3
691	21	2	北京5月 周边旅游推荐	6747	http://lvyou.mangocity.com/beijing/zhoubianyou/dest_3481-page_1.html	3	0	1
692	21	2	北京5月 周边旅游推荐	6751	http://www.pintour.com/focus/239255	3	1	2
693	21	2	北京5月 周边旅游推荐	6755	http://www.jinjiaoyou.com/	3	2	1
694	21	2	北京5月 周边旅游 报价	6777	http://lvyou.mangocity.com/beijing/zhoubianyou/days_5-sort_sales-order_d.html	4	0	1
695	21	2	北京5月 周边旅游 攻略	6813	http://www.pintour.com/focus/239255	5	0	1
696	21	2	北京5月 周边旅游 攻略	6820	http://www.17u.com/news/shownews_1148854_3_c.html	5	1	1
697	21	2	北京5月 度假 攻略	6864	http://www.visitbeijing.com.cn/play/thematic/dsy/n214994516.shtml	6	0	1
698	21	2	北京周边5月 度假 攻略	6916	http://beijing.cncn.com/article/85697/	7	0	2
699	21	2	北京周边5月 度假 攻略	6915	http://www.58.com/beijingzhoubian/list_770_232.html	7	1	2
700	21	2	怀柔度假村 3日游 花费	6960	http://bj.58.com/longtanhu/dujia/pve_6683_511795/	9	0	1
701	21	2	怀柔度假村 3日游 花费	6970	http://www.cncn.com/xianlu/811911795607	9	1	1
702	12	2	北京度假旅行	2166	http://www.cncn.com/xianlu/73138670149	0	0	2
703	12	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	1	2
704	12	2	北京度假旅行	2168	http://www.csw333.com/shoptg/list-htm-fid-5.html	0	2	1
705	12	2	北京度假旅行	2171	http://www.cncn.com/xianlu/74999733357	0	3	1
706	12	2	北京度假旅行 周边游	17230	http://www.17u.net/travellist/53-zhoubian	1	0	1
707	12	2	北京度假旅行 周边游	17231	http://package.qunar.com/	1	1	4
708	12	2	北京度假旅行 周边游	17234	http://www.bjlx.com/	1	2	2
709	9	2	北京度假旅行	2166	http://www.cncn.com/xianlu/73138670149	0	0	1
710	9	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	1	1
711	9	2	北京度假旅行	2168	http://www.csw333.com/shoptg/list-htm-fid-5.html	0	2	1
712	9	2	北京度假旅行	2169	http://www.eshow365.com/zhanhui/html/69152_0.html	0	3	1
713	9	2	北京度假旅行	2173	http://www.17u.net/travellist/53-zhoubian	0	4	2
714	9	2	北京度假旅行  一周旅行团	18373	http://www.010bus.net/	1	0	2
715	9	2	北京度假旅行  一周旅行团	18378	http://www.yunfoshan.com/	1	1	1
716	9	2	北京度假旅行  一周旅行团	18382	http://www.17cnn.com/	1	2	2
717	9	2	北京度假旅行  一周旅行团	18385	http://www.eightu.com/	1	3	1
718	9	2	北京度假旅行  一周旅行团	18391	http://t.dianping.com/deal/8344192	1	4	3
719	9	2	北京度假旅行  一周旅行团	18393	http://diyipu.com/	1	5	4
720	9	2	北京度假旅行  一周旅行团	18398	http://t.dianping.com/deal/8343921	1	6	2
721	9	2	北京度假旅行  一周旅行团	18400	http://www.lvping.com/showjournal-d1-r1305239-journals.html	1	7	1
722	9	2	北京度假旅行  一周旅行团	18401	http://bj.uzai.com/lvyoucn/zydm-l-20489-search-x1.html	1	8	1
723	9	2	北京度假旅行  一周旅行团	18406	http://vacations.ctrip.com/around/p1619233s141.html	1	9	1
724	9	2	北京度假旅行  旅行团	18443	http://www.cncn.com/xianlu/789642982817/relate	2	0	2
725	9	2	北京度假旅行  旅行团	18444	http://cn.taketours.com/beijing/	2	1	1
726	9	2	北京度假旅行  旅行团	18452	http://www.zijiqu.com/beijing/vacation-packages/	2	2	2
727	9	2	北京度假旅行  旅行团	18459	http://www.enetbase.com/content/100095211.htm	2	3	1
728	9	2	北京度假旅行  怀柔度假村	18489	http://www.enetbase.com/content/100095211.htm	3	0	1
729	9	2	北京度假旅行  怀柔度假村	18490	http://www.bjhrlydj.com/	3	1	2
730	17	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	0	4
731	17	2	北京周边旅游 一周	18743	http://bj.58.com/zhoubianyou/?utm_source=58_index_zhoubianyou1	1	0	4
732	17	2	北京周边旅游 多日游	18769	http://www.beijing2088.com/	3	0	4
733	17	2	北京周边旅游 多日游	18769	http://www.beijing2088.com/	3	1	1
734	17	2	北京周边旅游 多日游	18772	http://bj.uzai.com/neartravel/4d/	3	2	1
735	17	2	北京周边旅游 多日游	18773	http://www.china.com.cn/travel/txt/2009-09/21/content_18562450.htm	3	3	2
736	17	2	北京周边旅游 多日游	18775	http://bj.suiyifa.com/Info/3496432	3	4	1
737	17	2	北京周边旅游 多日游	18776	http://www.bqlxs.com/	3	5	4
738	17	2	北京周边旅游推荐	6722	http://g.mayi.com/	4	0	2
739	17	2	北京周边旅游推荐	6722	http://g.mayi.com/	4	1	2
740	17	2	北京周边旅游推荐	6723	http://travel.sina.com.cn/around/beijing/	4	2	3
741	17	2	北京周边旅游推荐	6726	http://www.17u.net/wd/xianlu/4783733	4	3	3
742	17	2	北京周边旅游推荐	18827	http://www.mafengwo.cn/wenda/detail-1736277.html	4	4	1
743	15	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	0	2
744	15	2	青龙峡 红螺寺	26257	http://www.cctut.com/trips/15865	10	0	3
745	15	2	大兴野生动物园	26276	http://www.visitbeijing.com.cn/zzy/zzygl/n214912533.shtml	11	0	2
746	15	2	大兴野生动物园	26276	http://www.visitbeijing.com.cn/zzy/zzygl/n214912533.shtml	12	0	3
747	15	2	北京周边游	2331	http://www.bj-travel.com/	2	0	4
748	15	2	北京周边游	2332	http://vacations.ctrip.com/dest/d-Beijing-1/around	2	1	2
749	15	2	北京周边游	2342	http://g.mayi.com/	2	2	1
750	15	2	十渡攻略	26047	http://www.shidugl.com/	3	0	2
751	15	2	十渡攻略	26046	http://www.shidu.cn/youji/	3	1	3
752	15	2	十渡攻略	26048	http://www.tuniu.com/guide/v-shidu-35390/	3	2	2
753	15	2	十渡攻略	26049	http://www.shidu888.com/	3	3	4
754	15	2	清华大学到十渡	26141	http://www.zhuna.cn/gongjiao/qinghuadaxue-shiduziranfengjingqu-1704748/	6	0	2
755	15	2	红螺寺 攻略	26177	http://www.tuniu.com/guide/v-hongluosi-281/	7	0	1
756	15	2	红螺寺 攻略	26178	http://www.tuniu.com/g281/guide-0-0/	7	1	1
757	15	2	北京周边游 攻略	26201	http://travel.sina.com.cn/around/beijing/	8	0	1
758	15	2	北京周边游 攻略	26202	http://www.cncn.com/beijing/zhoubian	8	1	1
759	15	2	北京周边游 攻略	26203	http://vacations.ctrip.com/whole-1B8Z38-D-1-beijing-beijing	8	2	1
760	15	2	北京周边游 	26225	http://www.bj-travel.com/	9	0	2
761	25	2	北京度假旅行 5月	24452	http://www.17u.net/travellist/zhoubian-53-5-day	1	0	3
762	25	2	北京周边度假旅行 一周	12433	http://www.lvyou114.com/line/39/39907.html	2	0	1
763	25	2	北京周边度假旅行 一周	12435	http://www.soowen.com/wendao/wendao.php?id=318881496	2	1	3
